FECHA,HORA,Unnamed: 2,Unnamed: 3,HORA (HHMM),Unnamed: 2,Unnamed: 3,HORA (HHMM),Registros validados,Registros preliminares,Registros no validados
220529,,,,0.0,"0,185083",,0.0,131.0,,
220530,,,,0.0,"-2,99268",,0.0,155.0,,
220531,,,,0.0,"-4,2965",,0.0,116.0,,
220601,,,,0.0,"-5,36792",,0.0,220.0,,
220602,,,,0.0,"-4,48943",,0.0,245.0,,
220603,,,,0.0,"-1,54117",,0.0,174.0,,
220604,,,,0.0,"2,52333",,0.0,51.0,,
220605,,,,0.0,"2,9395",,0.0,54.0,,
220606,,,,0.0,"2,25975",,0.0,72.0,,
220607,,,,0.0,"1,67208",,0.0,43.0,,
220608,,,,0.0,"5,92927",,0.0,77.0,,
220609,,,,0.0,"0,313334",,0.0,57.0,,
220610,,,,0.0,"0,03125",,0.0,81.0,,
220611,,,,0.0,"-1,87617",,0.0,358.0,,
220612,,,,0.0,"-2,628",,0.0,258.0,,
220613,,,,0.0,"1,83417",,0.0,129.0,,
220614,,,,0.0,"2,47792",,0.0,176.0,,
220615,,,,0.0,"1,20417",,0.0,75.0,,
220616,,,,0.0,"4,17233",,0.0,31.0,,
220617,,,,0.0,"2,70467",,0.0,23.0,,
220618,,,,0.0,"3,18608",,0.0,46.0,,
220619,,,,0.0,"1,284",,0.0,49.0,,
220620,,,,0.0,"-0,196333",,0.0,132.0,,
220621,,,,0.0,"-2,45667",,0.0,259.0,,
220622,,,,0.0,"-5,26292",,0.0,287.0,,
220623,,,,0.0,"-5,79092",,0.0,308.0,,
220624,,,,0.0,"-4,98943",,0.0,342.0,,
220625,,,,0.0,"-4,85542",,0.0,279.0,,
220626,,,,0.0,"-5,6215",,0.0,87.0,,
220627,,,,0.0,"5,16508",,0.0,57.0,,
220628,,,,0.0,"2,94201",,0.0,66.0,,
220629,,,,0.0,"1,4095",,0.0,59.0,,
220630,,,,0.0,"0,843417",,0.0,66.0,,
220701,,,,0.0,"0,768167",,0.0,88.0,,
220702,,,,0.0,"-1,0595",,0.0,87.0,,
220703,,,,0.0,"0,675001",,0.0,91.0,,
220704,,,,0.0,"-0,0694168",,0.0,60.0,,
220705,,,,0.0,"-0,170583",,0.0,82.0,,
220706,,,,0.0,"-1,06842",,0.0,93.0,,
220707,,,,0.0,"0,04725",,0.0,109.0,,
220708,,,,0.0,"-0,729583",,0.0,157.0,,
220709,,,,0.0,"1,7165",,0.0,96.0,,
220710,,,,0.0,"0,79325",,0.0,41.0,,
220711,,,,0.0,"-4,45525",,0.0,93.0,,
220712,,,,0.0,"-2,71618",,0.0,69.0,,
220713,,,,0.0,"-1,63625",,0.0,133.0,,
220714,,,,0.0,"-1,03992",,0.0,74.0,,
220715,,,,0.0,"-0,0699166",,0.0,70.0,,
220716,,,,0.0,"-3,89067",,0.0,67.0,,
220717,,,,0.0,"1,6965",,0.0,44.0,,
220718,,,,0.0,"1,38708",,0.0,15.0,,
220719,,,,0.0,"5,36125",,0.0,25.0,,
220720,,,,0.0,"4,15558",,0.0,33.0,,
220721,,,,0.0,"-0,807916",,0.0,57.0,,
220722,,,,0.0,"-2,47842",,0.0,112.0,,
220723,,,,0.0,"-6,74725",,0.0,110.0,,
220724,,,,0.0,"-1,97042",,0.0,95.0,,
220725,,,,0.0,"-0,49525",,0.0,146.0,,
220726,,,,0.0,"-3,25592",,0.0,101.0,,
220727,,,,0.0,"-0,93175",,0.0,64.0,,
220728,,,,0.0,"3,58958",,0.0,16.0,,
220729,,,,0.0,"5,59675",,0.0,29.0,,
220730,,,,0.0,"3,17292",,0.0,62.0,,
220731,,,,0.0,"1,40783",,0.0,53.0,,
220801,,,,0.0,"1,99925",,0.0,37.0,,
220802,,,,0.0,"1,52675",,0.0,45.0,,
220803,,,,0.0,"1,97592",,0.0,64.0,,
220804,,,,0.0,"2,38483",,0.0,46.0,,
220805,,,,0.0,"0,0903333",,0.0,151.0,,
220806,,,,0.0,"-1,84783",,0.0,81.0,,
220807,,,,0.0,"1,93325",,0.0,31.0,,
220808,,,,0.0,"1,49692",,0.0,57.0,,
220809,,,,0.0,"3,91692",,0.0,22.0,,
220810,,,,0.0,"6,20642",,0.0,27.0,,
220811,,,,0.0,"4,79984",,0.0,42.0,,
220812,,,,0.0,"4,10733",,0.0,26.0,,
220813,,,,0.0,"1,16458",,0.0,65.0,,
220814,,,,0.0,"0,855667",,0.0,35.0,,
220815,,,,0.0,"1,20383",,0.0,31.0,,
220816,,,,0.0,"2,48583",,0.0,31.0,,
220817,,,,0.0,"0,5675",,0.0,36.0,,
220818,,,,0.0,"2,7655",,0.0,15.0,,
220819,,,,0.0,"7,352",,0.0,20.0,,
220820,,,,0.0,"6,37867",,0.0,69.0,,
220821,,,,0.0,"4,14608",,0.0,44.0,,
220822,,,,0.0,"6,36443",,0.0,27.0,,
220823,,,,0.0,"3,19167",,0.0,34.0,,
220824,,,,0.0,"3,98475",,0.0,17.0,,
220825,,,,0.0,"2,60408",,0.0,26.0,,
220826,,,,0.0,"4,42134",,0.0,21.0,,
220827,,,,0.0,"0,999335",,0.0,37.0,,
220828,,,,0.0,"1,89508",,0.0,59.0,,
220829,,,,0.0,"0,346083",,0.0,100.0,,
220830,,,,0.0,"3,99708",,0.0,27.0,,
220831,,,,0.0,"6,07083",,0.0,30.0,,
220901,,,,0.0,"4,46233",,0.0,16.0,,
220902,,,,0.0,"4,80708",,0.0,10.0,,
220903,,,,0.0,"6,77317",,0.0,9.0,,
220904,,,,0.0,"9,18668",,0.0,10.0,,
220905,,,,0.0,"8,27658",,0.0,26.0,,
220906,,,,0.0,"4,94967",,0.0,67.0,,
220907,,,,0.0,"-0,525333",,0.0,45.0,,
220908,,,,0.0,"0,999584",,0.0,49.0,,
220909,,,,0.0,"4,36192",,0.0,17.0,,
220910,,,,0.0,"6,57834",,0.0,22.0,,
220911,,,,0.0,"5,60108",,0.0,31.0,,
220912,,,,0.0,"5,76776",,0.0,39.0,,
220913,,,,0.0,"5,86883",,0.0,34.0,,
220914,,,,0.0,"6,87858",,0.0,59.0,,
220915,,,,0.0,"1,6505",,0.0,45.0,,
220916,,,,0.0,"1,61242",,0.0,60.0,,
220917,,,,0.0,"0,723417",,0.0,34.0,,
220918,,,,0.0,"2,03325",,0.0,42.0,,
220919,,,,0.0,"1,69475",,0.0,45.0,,
220920,,,,0.0,"2,74525",,0.0,101.0,,
220921,,,,0.0,"0,153167",,0.0,43.0,,
220922,,,,0.0,"5,50335",,0.0,47.0,,
220923,,,,0.0,"3,37425",,0.0,28.0,,
220924,,,,0.0,"5,90508",,0.0,15.0,,
220925,,,,0.0,"4,67843",,0.0,17.0,,
220926,,,,0.0,"5,53643",,0.0,14.0,,
220927,,,,0.0,"4,60402",,0.0,14.0,,
220928,,,,0.0,"5,2475",,0.0,19.0,,
220929,,,,0.0,"7,44375",,0.0,25.0,,
220930,,,,0.0,"7,08083",,0.0,29.0,,
221001,,,,0.0,"4,92651",,0.0,51.0,,
221002,,,,0.0,"4,79183",,0.0,84.0,,
221003,,,,0.0,"9,6075",,0.0,48.0,,
221004,,,,0.0,"8,05275",,0.0,14.0,,
221005,,,,0.0,"6,57026",,0.0,13.0,,
221006,,,,0.0,"5,58967",,0.0,12.0,,
221007,,,,0.0,"3,43483",,0.0,22.0,,
221008,,,,0.0,"2,62975",,0.0,23.0,,
221009,,,,0.0,"4,48517",,0.0,13.0,,
221010,,,,0.0,"4,58794",,0.0,10.0,,
221011,,,,0.0,"6,91927",,0.0,11.0,,
221012,,,,0.0,"4,89617",,0.0,14.0,,
221013,,,,0.0,"1,83325",,0.0,17.0,,
221014,,,,0.0,"3,4685",,0.0,15.0,,
221015,,,,0.0,"7,32442",,0.0,14.0,,
221016,,,,0.0,"6,77484",,0.0,44.0,,
221017,,,,0.0,"9,24001",,0.0,31.0,,
221018,,,,0.0,"9,60918",,0.0,14.0,,
221019,,,,0.0,"12,7708",,0.0,9.0,,
221020,,,,0.0,"9,80898",,0.0,11.0,,
221021,,,,0.0,"2,47583",,0.0,16.0,,
221022,,,,0.0,"4,38608",,0.0,26.0,,
221023,,,,0.0,"6,93442",,0.0,16.0,,
221024,,,,0.0,"7,07242",,0.0,11.0,,
221025,,,,0.0,"8,80251",,0.0,18.0,,
221026,,,,0.0,"8,23167",,0.0,9.0,,
221027,,,,0.0,"8,54916",,0.0,17.0,,
221028,,,,0.0,"2,42942",,0.0,20.0,,
221029,,,,0.0,"1,98733",,0.0,17.0,,
221030,,,,0.0,"2,51426",,0.0,28.0,,
221031,,,,0.0,"4,72733",,0.0,10.0,,
221101,,,,0.0,"7,23117",,0.0,15.0,,
221102,,,,0.0,"6,5975",,0.0,31.0,,
221103,,,,0.0,"11,51",,0.0,24.0,,
221104,,,,0.0,"13,5325",,0.0,14.0,,
221105,,,,0.0,"13,8883",,0.0,9.0,,
221106,,,,0.0,"12,0233",,0.0,11.0,,
221107,,,,0.0,"10,3917",,0.0,13.0,,
221108,,,,0.0,"11,0667",,0.0,7.0,,
221109,,,,0.0,"10,6708",,0.0,8.0,,
221110,,,,0.0,"9,3075",,0.0,9.0,,
221111,,,,0.0,"10,1542",,0.0,11.0,,
221112,,,,0.0,"9,95917",,0.0,7.0,,
221113,,,,0.0,"11,1783",,0.0,6.0,,
221114,,,,0.0,"9,97252",,0.0,11.0,,
221115,,,,0.0,"9,12",,0.0,10.0,,
221116,,,,0.0,"7,06967",,0.0,11.0,,
221117,,,,0.0,"9,72334",,0.0,15.0,,
221118,,,,0.0,"10,6625",,0.0,9.0,,
221119,,,,0.0,"8,72917",,0.0,16.0,,
221120,,,,0.0,"3,83425",,0.0,16.0,,
221121,,,,0.0,"6,29392",,0.0,8.0,,
221122,,,,0.0,"9,61751",,0.0,5.0,,
221123,,,,0.0,"12,6317",,0.0,10.0,,
221124,,,,0.0,"5,37633",,0.0,11.0,,
221125,,,,0.0,"7,55509",,0.0,10.0,,
221126,,,,0.0,"9,12503",,0.0,8.0,,
221127,,,,0.0,"10,6817",,0.0,6.0,,
221128,,,,0.0,"14,15",,0.0,6.0,,
221129,,,,0.0,"13,0767",,0.0,4.0,,
221130,,,,0.0,"7,17708",,0.0,7.0,,
221201,,,,0.0,"7,35826",,0.0,6.0,,
221202,,,,0.0,"9,50166",,0.0,8.0,,
221203,,,,0.0,"10,2383",,0.0,10.0,,
221204,,,,0.0,"7,27142",,0.0,10.0,,
221205,,,,0.0,"8,97919",,0.0,14.0,,
221206,,,,0.0,"8,50333",,0.0,10.0,,
221207,,,,0.0,"8,27425",,0.0,11.0,,
221208,,,,0.0,"10,2442",,0.0,10.0,,
221209,,,,0.0,"7,77834",,0.0,13.0,,
221210,,,,0.0,"8,43832",,0.0,20.0,,
221211,,,,0.0,"8,73584",,0.0,9.0,,
221212,,,,0.0,"6,95275",,0.0,6.0,,
221213,,,,0.0,"12,2975",,0.0,9.0,,
221214,,,,0.0,"8,54834",,0.0,7.0,,
221215,,,,0.0,"8,58919",,0.0,8.0,,
221216,,,,0.0,"8,88254",,0.0,5.0,,
221217,,,,0.0,"12,6",,0.0,6.0,,
221218,,,,0.0,"9,64417",,0.0,5.0,,
221219,,,,0.0,"7,98542",,0.0,10.0,,
221220,,,,0.0,"13,4708",,0.0,9.0,,
221221,,,,0.0,"13,7242",,0.0,6.0,,
221222,,,,0.0,"14,7642",,0.0,7.0,,
221223,,,,0.0,"5,11159",,0.0,10.0,,
221224,,,,0.0,"7,95217",,0.0,7.0,,
221225,,,,0.0,"14,655",,0.0,4.0,,
221226,,,,0.0,"16,6817",,0.0,4.0,,
221227,,,,0.0,"8,8775",,0.0,6.0,,
221228,,,,0.0,"7,8755",,0.0,6.0,,
221229,,,,0.0,"10,105",,0.0,4.0,,
221230,,,,0.0,"10,0425",,0.0,5.0,,
221231,,,,0.0,"11,2342",,0.0,7.0,,
230101,,,,0.0,"8,69167",,0.0,6.0,,
230102,,,,0.0,"9,08833",,0.0,5.0,,
230103,,,,0.0,"10,2508",,0.0,3.0,,
230104,,,,0.0,"13,4783",,0.0,5.0,,
230105,,,,0.0,"14,1833",,0.0,2.0,,
230106,,,,0.0,"16,6042",,0.0,3.0,,
230107,,,,0.0,"13,6025",,0.0,5.0,,
230108,,,,0.0,"12,4308",,0.0,6.0,,
230109,,,,0.0,"15,0325",,0.0,5.0,,
230110,,,,0.0,"10,34",,0.0,17.0,,
230111,,,,0.0,"7,48225",,0.0,8.0,,
230112,,,,0.0,"8,90083",,0.0,7.0,,
230113,,,,0.0,"10,5675",,0.0,5.0,,
230114,,,,0.0,"10,6825",,0.0,8.0,,
230115,,,,0.0,"9,1125",,0.0,5.0,,
230116,,,,0.0,"10,2375",,0.0,5.0,,
230117,,,,0.0,"12,4883",,0.0,5.0,,
230118,,,,0.0,"14,9567",,0.0,7.0,,
230119,,,,0.0,"15,9175",,0.0,4.0,,
230120,,,,0.0,"19,915",,0.0,3.0,,
230121,,,,0.0,"16,0908",,0.0,2.0,,
230122,,,,0.0,"12,3925",,0.0,4.0,,
230123,,,,0.0,"11,6725",,0.0,6.0,,
230124,,,,0.0,"8,08301",,0.0,,,4.0
230125,,,,0.0,"8,5",,0.0,,,4.0
230126,,,,0.0,"8,60667",,0.0,,,4.0
230127,,,,0.0,"8,92917",,0.0,,,5.0
230128,,,,0.0,"11,3225",,0.0,3.0,,
230129,,,,0.0,"14,1817",,0.0,3.0,,
230130,,,,0.0,"16,535",,0.0,4.0,,
230131,,,,0.0,"9,47749",,0.0,6.0,,
230201,,,,0.0,"11,7208",,0.0,4.0,,
230202,,,,0.0,"12,1667",,0.0,4.0,,
230203,,,,0.0,"13,2908",,0.0,4.0,,
230204,,,,0.0,"17,5283",,0.0,4.0,,
230205,,,,0.0,"18,4617",,0.0,5.0,,
230206,,,,0.0,"11,8",,0.0,7.0,,
230207,,,,0.0,"11,6483",,0.0,4.0,,
230208,,,,0.0,"15,2275",,0.0,3.0,,
230209,,,,0.0,"16,8808",,0.0,5.0,,
230210,,,,0.0,"11,0542",,0.0,7.0,,
230211,,,,0.0,"12,5867",,0.0,8.0,,
230212,,,,0.0,"10,7233",,0.0,6.0,,
230213,,,,0.0,"8,14",,0.0,14.0,,
230214,,,,0.0,"6,44692",,0.0,9.0,,
230215,,,,0.0,"11,135",,0.0,,,11.0
230216,,,,0.0,"5,83208",,0.0,20.0,,
230217,,,,0.0,"8,43152",,0.0,11.0,,
230218,,,,0.0,"11,8958",,0.0,5.0,,
230219,,,,0.0,"10,2958",,0.0,9.0,,
230220,,,,0.0,"9,47833",,0.0,7.0,,
230221,,,,0.0,"10,8125",,0.0,6.0,,
230222,,,,0.0,"10,935",,0.0,5.0,,
230223,,,,0.0,"10,9108",,0.0,5.0,,
230224,,,,0.0,"11,645",,0.0,9.0,,
230225,,,,0.0,"5,74767",,0.0,10.0,,
230226,,,,0.0,"7,76542",,0.0,7.0,,
230227,,,,0.0,"11,7642",,0.0,4.0,,
230228,,,,0.0,"15,1017",,0.0,,,
230301,,,,0.0,"11,0758",,0.0,,,
230302,,,,0.0,"10,0008",,0.0,6.0,,
230303,,,,0.0,"11,2167",,0.0,10.0,,
230304,,,,0.0,"7,32383",,0.0,15.0,,
230305,,,,0.0,"10,5308",,0.0,9.0,,
230306,,,,0.0,"9,91084",,0.0,12.0,,
230307,,,,0.0,"7,53233",,0.0,18.0,,
230308,,,,0.0,"7,08742",,0.0,15.0,,
230309,,,,0.0,"8,67917",,0.0,14.0,,
230310,,,,0.0,"10,74",,0.0,21.0,,
230311,,,,0.0,"12,6308",,0.0,28.0,,
230312,,,,0.0,"13,8492",,0.0,9.0,,
230313,,,,0.0,"9,57584",,0.0,11.0,,
230314,,,,0.0,"11,275",,0.0,14.0,,
230315,,,,0.0,"7,58851",,0.0,11.0,,
230316,,,,0.0,"7,08917",,0.0,22.0,,
230317,,,,0.0,"2,70375",,0.0,13.0,,
230318,,,,0.0,"5,403",,0.0,21.0,,
230319,,,,0.0,"7,514",,0.0,13.0,,
230320,,,,0.0,"7,38533",,0.0,25.0,,
230321,,,,0.0,"7,89975",,0.0,34.0,,
230322,,,,0.0,"8,39149",,0.0,10.0,,
230323,,,,0.0,"9,87146",,0.0,15.0,,
230324,,,,0.0,"8,88168",,0.0,13.0,,
230325,,,,0.0,"6,36692",,0.0,32.0,,
230326,,,,0.0,"6,11092",,0.0,12.0,,
230327,,,,0.0,"7,697",,0.0,16.0,,
230328,,,,0.0,"5,06867",,0.0,34.0,,
230329,,,,0.0,"1,56142",,0.0,23.0,,
230330,,,,0.0,"3,79058",,0.0,43.0,,
230331,,,,0.0,"2,74742",,0.0,46.0,,
230401,,,,0.0,"4,19725",,0.0,28.0,,
230402,,,,0.0,"6,99792",,0.0,22.0,,
230403,,,,0.0,"7,59593",,0.0,15.0,,
230404,,,,0.0,"11,0492",,0.0,30.0,,
230405,,,,0.0,"10,0758",,0.0,34.0,,
230406,,,,0.0,"7,62092",,0.0,18.0,,
230407,,,,0.0,"6,49383",,0.0,41.0,,
230408,,,,0.0,"3,21183",,0.0,23.0,,
230409,,,,0.0,"7,44984",,0.0,12.0,,
230410,,,,0.0,"5,32783",,0.0,133.0,,
230411,,,,0.0,"1,43508",,0.0,113.0,,
230412,,,,0.0,"4,431",,0.0,96.0,,
230413,,,,0.0,"0,513001",,0.0,160.0,,
230414,,,,0.0,"1,32267",,0.0,71.0,,
230415,,,,0.0,"2,65508",,0.0,47.0,,
230416,,,,0.0,"5,22175",,0.0,30.0,,
230417,,,,0.0,"4,57317",,0.0,22.0,,
230418,,,,0.0,"7,78308",,0.0,15.0,,
230419,,,,0.0,"10,6",,0.0,15.0,,
230420,,,,0.0,"11,1975",,0.0,10.0,,
230421,,,,0.0,"10,0925",,0.0,29.0,,
230422,,,,0.0,"5,43025",,0.0,25.0,,
230423,,,,0.0,"7,80584",,0.0,67.0,,
230424,,,,0.0,"7,88267",,0.0,24.0,,
230425,,,,0.0,"9,6575",,0.0,28.0,,
230426,,,,0.0,"6,04492",,0.0,52.0,,
230427,,,,0.0,"3,21125",,0.0,43.0,,
230428,,,,0.0,"5,94543",,0.0,67.0,,
230429,,,,0.0,"8,36728",,0.0,10.0,,
230430,,,,0.0,"5,59084",,0.0,14.0,,
230501,,,,0.0,"4,39858",,0.0,23.0,,
230502,,,,0.0,"4,28",,0.0,22.0,,
230503,,,,0.0,"5,68526",,0.0,11.0,,
230504,,,,0.0,"9,5825",,0.0,18.0,,
230505,,,,0.0,"10,0892",,0.0,21.0,,
230506,,,,0.0,"10,7392",,0.0,27.0,,
230507,,,,0.0,"6,137",,0.0,21.0,,
230508,,,,0.0,"4,22334",,0.0,19.0,,
230509,,,,0.0,"6,78293",,0.0,42.0,,
230510,,,,0.0,"3,05868",,0.0,82.0,,
230511,,,,0.0,"10,5117",,0.0,18.0,,
230512,,,,0.0,"9,0425",,0.0,34.0,,
230513,,,,0.0,"8,62167",,0.0,36.0,,
230514,,,,0.0,"10,6825",,0.0,114.0,,
230515,,,,0.0,"6,65375",,0.0,37.0,,
230516,,,,0.0,"7,55092",,0.0,18.0,,
230517,,,,0.0,"6,46817",,0.0,14.0,,
230518,,,,0.0,"5,97309",,0.0,36.0,,
230519,,,,0.0,"1,98992",,0.0,43.0,,
230520,,,,0.0,"1,01058",,0.0,103.0,,
230521,,,,0.0,"3,09617",,0.0,80.0,,
230522,,,,0.0,"0,325333",,0.0,132.0,,
230523,,,,0.0,"-0,383833",,0.0,120.0,,
230524,,,,0.0,"2,13842",,0.0,65.0,,
230525,,,,0.0,"0,19275",,0.0,37.0,,
230526,,,,0.0,"0,886917",,0.0,51.0,,
230527,,,,0.0,"0,74625",,0.0,35.0,,
230528,,,,0.0,"1,45183",,0.0,67.0,,
230529,,,,0.0,"0,771502",,0.0,63.0,,
230530,,,,0.0,"4,70476",,0.0,50.0,,
230531,,,,0.0,"9,92751",,0.0,26.0,,
230601,,,,0.0,"7,208",,0.0,69.0,,
230602,,,,0.0,"4,89892",,0.0,58.0,,
230603,,,,0.0,"2,95842",,0.0,54.0,,
230604,,,,0.0,"2,95317",,0.0,59.0,,
230605,,,,0.0,"2,47458",,0.0,69.0,,
230606,,,,0.0,"5,33233",,0.0,25.0,,
230607,,,,0.0,"4,61225",,0.0,44.0,,
230608,,,,0.0,"1,26967",,0.0,44.0,,
230609,,,,0.0,"1,68367",,0.0,77.0,,
230610,,,,0.0,"-0,104583",,0.0,64.0,,
230611,,,,0.0,"2,39808",,0.0,25.0,,
230612,,,,0.0,"2,08742",,0.0,40.0,,
230613,,,,0.0,"0,919168",,0.0,93.0,,
230614,,,,0.0,"4,90684",,0.0,29.0,,
230615,,,,0.0,"4,06192",,0.0,88.0,,
230616,,,,0.0,"-3,03192",,0.0,151.0,,
230617,,,,0.0,"-4,3495",,0.0,85.0,,
230618,,,,0.0,"0,799084",,0.0,114.0,,
230619,,,,0.0,"-3,55017",,0.0,382.0,,
230620,,,,0.0,"-4,59625",,0.0,223.0,,
230621,,,,0.0,"-0,99525",,0.0,181.0,,
230622,,,,0.0,"4,68417",,0.0,69.0,,
230623,,,,0.0,"4,90618",,0.0,83.0,,
230624,,,,0.0,"2,13925",,0.0,150.0,,
230625,,,,0.0,"0,624667",,0.0,116.0,,
230626,,,,0.0,"1,82783",,0.0,71.0,,
230627,,,,0.0,"0,234333",,0.0,185.0,,
230628,,,,0.0,"0,842",,0.0,150.0,,
230629,,,,0.0,"-1,10033",,0.0,117.0,,
230630,,,,0.0,"0,0981667",,0.0,194.0,,
230701,,,,0.0,"0,272083",,0.0,193.0,,
230702,,,,0.0,"4,11125",,0.0,66.0,,
230703,,,,0.0,"3,96442",,0.0,53.0,,
230704,,,,0.0,"1,32467",,0.0,68.0,,
230705,,,,0.0,"1,20567",,0.0,49.0,,
230706,,,,0.0,"1,61783",,0.0,55.0,,
230707,,,,0.0,"0,87",,0.0,94.0,,
230708,,,,0.0,"-2,93775",,0.0,105.0,,
230709,,,,0.0,"-0,359083",,0.0,115.0,,
230710,,,,0.0,"-0,210833",,0.0,75.0,,
230711,,,,0.0,"-0,9475",,0.0,53.0,,
230712,,,,0.0,"-2,39425",,0.0,107.0,,
230713,,,,0.0,"-3,22208",,0.0,191.0,,
230714,,,,0.0,"-0,24",,0.0,124.0,,
230715,,,,0.0,"0,607167",,0.0,43.0,,
230716,,,,0.0,"-0,019",,0.0,94.0,,
230717,,,,0.0,"-6,03117",,0.0,86.0,,
230718,,,,0.0,"-9,22583",,0.0,96.0,,
230719,,,,0.0,"-4,31508",,0.0,172.0,,
230720,,,,0.0,"3,04608",,0.0,135.0,,
230721,,,,0.0,"3,20208",,0.0,81.0,,
230722,,,,0.0,"1,3545",,0.0,66.0,,
230723,,,,0.0,"-0,076",,0.0,72.0,,
230724,,,,0.0,"-1,43367",,0.0,130.0,,
230725,,,,0.0,"-1,38575",,0.0,200.0,,
230726,,,,0.0,"1,45583",,0.0,113.0,,
230727,,,,0.0,"0,557584",,0.0,118.0,,
230728,,,,0.0,"1,68767",,0.0,145.0,,
230729,,,,0.0,"8,44228",,0.0,22.0,,
230730,,,,0.0,"5,41367",,0.0,81.0,,
230731,,,,0.0,"1,0425",,0.0,80.0,,
230801,,,,0.0,"4,62342",,0.0,22.0,,
230802,,,,0.0,"1,15858",,0.0,22.0,,
230803,,,,0.0,"2,87933",,0.0,17.0,,
230804,,,,0.0,"3,56708",,0.0,23.0,,
230805,,,,0.0,"4,35542",,0.0,31.0,,
230806,,,,0.0,"3,45776",,0.0,33.0,,
230807,,,,0.0,"2,18",,0.0,167.0,,
230808,,,,0.0,"0,660918",,0.0,66.0,,
230809,,,,0.0,"5,3925",,0.0,77.0,,
230810,,,,0.0,"5,87175",,0.0,49.0,,
230811,,,,0.0,"1,95517",,0.0,41.0,,
230812,,,,0.0,"1,02517",,0.0,161.0,,
230813,,,,0.0,"-0,523501",,0.0,107.0,,
230814,,,,0.0,"6,52642",,0.0,59.0,,
230815,,,,0.0,"6,12467",,0.0,31.0,,
230816,,,,0.0,"-1,81983",,0.0,70.0,,
230817,,,,0.0,"-1,10217",,0.0,98.0,,
230818,,,,0.0,"0,822583",,0.0,116.0,,
230819,,,,0.0,"-1,4055",,0.0,75.0,,
230820,,,,0.0,"1,49525",,0.0,67.0,,
230821,,,,0.0,"1,36092",,0.0,59.0,,
230822,,,,0.0,"2,68308",,0.0,26.0,,
230823,,,,0.0,"1,38133",,0.0,25.0,,
230824,,,,0.0,"1,588",,0.0,31.0,,
230825,,,,0.0,"2,28258",,0.0,31.0,,
230826,,,,0.0,"2,6695",,0.0,23.0,,
230827,,,,0.0,"4,93117",,0.0,28.0,,
230828,,,,0.0,"5,85168",,0.0,21.0,,
230829,,,,0.0,"4,71792",,0.0,26.0,,
230830,,,,0.0,"1,971",,0.0,22.0,,
230831,,,,0.0,"4,00258",,0.0,50.0,,
230901,,,,0.0,"4,217",,0.0,25.0,,
230902,,,,0.0,"1,05783",,0.0,32.0,,
230903,,,,0.0,"-0,341083",,0.0,64.0,,
230904,,,,0.0,"-0,767334",,0.0,75.0,,
230905,,,,0.0,"-1,463",,0.0,65.0,,
230906,,,,0.0,"4,46317",,0.0,74.0,,
230907,,,,0.0,"1,44875",,0.0,59.0,,
230908,,,,0.0,"4,31525",,0.0,54.0,,
230909,,,,0.0,"3,77567",,0.0,55.0,,
230910,,,,0.0,"3,9005",,0.0,30.0,,
230911,,,,0.0,"3,116",,0.0,23.0,,
230912,,,,0.0,"4,08208",,0.0,26.0,,
230913,,,,0.0,"5,36192",,0.0,26.0,,
230914,,,,0.0,"6,51108",,0.0,16.0,,
230915,,,,0.0,"4,88183",,0.0,32.0,,
230916,,,,0.0,"2,06225",,0.0,31.0,,
230917,,,,0.0,"2,75742",,0.0,32.0,,
230918,,,,0.0,"0,554417",,0.0,53.0,,
230919,,,,0.0,"-1,47708",,0.0,94.0,,
230920,,,,0.0,"-1,47117",,0.0,136.0,,
230921,,,,0.0,"-0,630583",,0.0,73.0,,
230922,,,,0.0,"0,117667",,0.0,60.0,,
230923,,,,0.0,"3,4425",,0.0,41.0,,
230924,,,,0.0,"2,13275",,0.0,53.0,,
230925,,,,0.0,"1,83275",,0.0,33.0,,
230926,,,,0.0,"3,26159",,0.0,10.0,,
230927,,,,0.0,"6,70442",,0.0,24.0,,
230928,,,,0.0,"3,57067",,0.0,35.0,,
230929,,,,0.0,"3,61475",,0.0,32.0,,
230930,,,,0.0,"2,98975",,0.0,33.0,,
231001,,,,0.0,"7,05043",,0.0,16.0,,
231002,,,,0.0,"3,63768",,0.0,17.0,,
231003,,,,0.0,"5,26025",,0.0,17.0,,
231004,,,,0.0,"5,87833",,0.0,12.0,,
231005,,,,0.0,"4,70217",,0.0,15.0,,
231006,,,,0.0,"1,89917",,0.0,14.0,,
231007,,,,0.0,"5,00925",,0.0,8.0,,
231008,,,,0.0,"8,26367",,0.0,14.0,,
231009,,,,0.0,"5,05675",,0.0,14.0,,
231010,,,,0.0,"1,05192",,0.0,37.0,,
231011,,,,0.0,"2,13033",,0.0,,,13.0
231012,,,,0.0,"4,16293",,0.0,,,2.0
231013,,,,0.0,"5,27325",,0.0,,,2.0
231014,,,,0.0,"5,99667",,0.0,,,2.0
231015,,,,0.0,"5,90683",,0.0,,,12.0
231016,,,,0.0,"5,83433",,0.0,17.0,,
231017,,,,0.0,"6,88025",,0.0,24.0,,
231018,,,,0.0,"7,73167",,0.0,20.0,,
231019,,,,0.0,"11,4558",,0.0,7.0,,
231020,,,,0.0,"8,33",,0.0,20.0,,
231021,,,,0.0,"5,35975",,0.0,22.0,,
231022,,,,0.0,"6,48058",,0.0,20.0,,
231023,,,,0.0,"6,40258",,0.0,47.0,,
231024,,,,0.0,"9,54668",,0.0,8.0,,
