FECHA (YYMMDD),HORA (HHMM),Unnamed: 2,Unnamed: 3
180322,1700,"9,39999",
180322,1800,"8,3",
180322,1900,"8,10001",
180322,2000,"8,5",
180322,2100,"8,7",
180322,2200,"9,10001",
180322,2300,"8,8",
180323,0,9,
180323,100,"9,2",
180323,200,"9,10001",
180323,300,"9,60001",
180323,400,"8,7",
180323,500,"7,5",
180323,600,"7,3",
180323,700,"6,7",
180323,800,"7,4",
180323,900,"8,5",
180323,1000,"9,3",
180323,1100,"8,60001",
180323,1200,"8,8",
180323,1300,8,
180323,1400,9,
180323,1500,"7,5",
180323,1600,"6,7",
180323,1700,"6,7",
180323,1800,"5,8",
180323,1900,"4,7",
180323,2000,"4,3",
180323,2100,"4,3",
180323,2200,4,
180323,2300,"3,3",
180324,0,"3,2",
180324,100,"3,6",
180324,200,"2,6",
180324,300,"2,8",
180324,400,"2,2",
180324,500,"2,2",
180324,600,"1,9",
180324,700,"1,8",
180324,800,"4,2",
180324,900,"5,8",
180324,1000,"7,5",
180324,1100,"9,10001",
180324,1200,"10,2",
180324,1300,"10,9",
180324,1400,"11,4",
180324,1500,"11,7",
180324,1600,"11,8",
180324,1700,11,
180324,1800,"9,3",
180324,1900,"7,8",
180324,2000,"7,3",
180324,2100,"6,9",
180324,2200,"6,5",
180324,2300,"6,3",
180325,0,"6,3",
180325,100,"6,3",
180325,200,"6,5",
180325,300,"6,4",
180325,400,"6,5",
180325,500,7,
180325,600,"6,9",
180325,700,"6,9",
180325,800,"7,1",
180325,900,8,
180325,1000,9,
180325,1100,"9,8",
180325,1200,"11,9",
180325,1300,"12,9",
180325,1400,12,
180325,1500,"12,7",
180325,1600,"12,4",
180325,1700,"11,8",
180325,1800,10,
180325,1900,"8,89999",
180325,2000,"8,7",
180325,2100,"8,7",
180325,2200,"8,39999",
180325,2300,"8,10001",
180326,0,8,
180326,100,"7,9",
180326,200,"7,9",
180326,300,"7,4",
180326,400,7,
180326,500,"6,9",
180326,600,"7,1",
180326,700,"7,7",
180326,800,"10,1",
180326,900,"10,7",
180326,1000,"13,3",
180326,1100,"13,9",
180326,1200,"13,9",
180326,1300,"15,8",
180326,1400,"15,6",
180326,1500,"13,8",
180326,1600,"13,5",
180326,1700,"12,6",
180326,1800,"11,5",
180326,1900,"10,7",
180326,2000,"10,3",
180326,2100,"10,3",
180326,2200,"9,8",
180326,2300,"10,5",
180327,0,"10,3",
180327,100,"10,1",
180327,200,10,
180327,300,"10,1",
180327,400,"10,2",
180327,500,"9,8",
180327,600,"9,2",
180327,700,"9,2",
180327,800,"9,39999",
180327,900,"10,4",
180327,1000,"10,4",
180327,1100,11,
180327,1200,,
180327,1300,,
180327,1400,,
180327,1500,,
180327,1600,,
180327,1700,,
180327,1800,,
180327,1900,,
180327,2000,,
180327,2100,,
180327,2200,,
180327,2300,,
180328,0,"11,4525",
180328,100,"11,0492",
180328,200,"11,2217",
180328,300,"11,3567",
180328,400,"10,6308",
180328,500,"10,4317",
180328,600,"10,1042",
180328,700,"10,4875",
180328,800,"10,7825",
180328,900,"12,0617",
180328,1000,"12,7858",
180328,1100,"14,475",
180328,1200,"14,015",
180328,1300,"13,7083",
180328,1400,"13,2775",
180328,1500,"12,3517",
180328,1600,"10,305",
180328,1700,"10,355",
180328,1800,"8,80501",
180328,1900,"8,42833",
180328,2000,"7,98642",
180328,2100,"7,43367",
180328,2200,"7,54083",
180328,2300,"7,34233",
180329,0,"6,79175",
180329,100,"6,83125",
180329,200,"6,18642",
180329,300,"6,28158",
180329,400,"6,60883",
180329,500,"6,56275",
180329,600,"6,43092",
180329,700,"6,60716",
180329,800,"7,62675",
180329,900,"9,67599",
180329,1000,"11,341",
180329,1100,,
180329,1200,"12,3052",
180329,1300,"12,701",
180329,1400,"12,436",
180329,1500,,
180329,1600,"11,3276",
180329,1700,"10,4011",
180329,1800,"9,76761",
180329,1900,"9,7101",
180329,2000,"9,36842",
180329,2100,"8,98006",
180329,2200,"9,15004",
180329,2300,"8,90671",
180330,0,"8,36668",
180330,100,"8,33669",
180330,200,"7,9565",
180330,300,"7,86593",
180330,400,"8,45726",
180330,500,"9,00168",
180330,600,"9,59001",
180330,700,"10,2008",
180330,800,"11,505",
180330,900,"11,96",
180330,1000,"12,8592",
180330,1100,"13,6008",
180330,1200,"13,8442",
180330,1300,"13,4442",
180330,1400,"13,4092",
180330,1500,"12,6367",
180330,1600,"11,32",
180330,1700,"10,6275",
180330,1800,"9,88419",
180330,1900,"9,74501",
180330,2000,"9,40251",
180330,2100,"8,34584",
180330,2200,"8,28668",
180330,2300,"8,30919",
180331,0,"8,15585",
180331,100,"8,09419",
180331,200,"7,59126",
180331,300,"7,28218",
180331,400,"7,36275",
180331,500,"7,27068",
180331,600,"7,50518",
180331,700,"7,70576",
180331,800,"8,18219",
180331,900,"10,5367",
180331,1000,"11,7767",
180331,1100,"12,6792",
180331,1200,"13,3592",
180331,1300,"13,8867",
180331,1400,"14,2758",
180331,1500,"14,45",
180331,1600,"14,2308",
180331,1700,"13,0825",
180331,1800,"11,4958",
180331,1900,"10,2242",
180331,2000,"9,5542",
180331,2100,"8,98503",
180331,2200,"8,46252",
180331,2300,"7,81834",
180401,0,"7,6421",
180401,100,"7,29202",
180401,200,"7,40993",
180401,300,"7,19527",
180401,400,"7,15002",
180401,500,"7,23994",
180401,600,"7,32143",
180401,700,"7,39326",
180401,800,"8,41721",
180401,900,"10,1392",
180401,1000,"11,7267",
180401,1100,"13,35",
180401,1200,"15,4183",
180401,1300,"15,44",
180401,1400,"14,9508",
180401,1500,"14,7608",
180401,1600,"14,155",
180401,1700,"13,325",
180401,1800,"12,6267",
180401,1900,"12,2375",
180401,2000,"12,1867",
180401,2100,"11,9808",
180401,2200,"11,325",
180401,2300,"11,2017",
180402,0,"11,0758",
180402,100,"11,4742",
180402,200,"11,7158",
180402,300,"12,3325",
180402,400,"12,3358",
180402,500,"12,5283",
180402,600,"12,0217",
180402,700,"12,425",
180402,800,"13,2558",
180402,900,"15,5092",
180402,1000,"17,9593",
180402,1100,"18,0384",
180402,1200,"17,7559",
180402,1300,"16,9843",
180402,1400,"17,4426",
180402,1500,"17,08",
180402,1600,"16,6226",
180402,1700,"15,2392",
180402,1800,"13,41",
180402,1900,"12,9675",
180402,2000,"12,6567",
180402,2100,"12,5792",
180402,2200,"12,5458",
180402,2300,"12,2825",
180403,0,"12,51",
180403,100,"12,4142",
180403,200,"12,3983",
180403,300,"12,3542",
180403,400,"12,1792",
180403,500,"12,0117",
180403,600,"11,7392",
180403,700,"12,0133",
180403,800,"12,2525",
180403,900,"12,2433",
180403,1000,"12,7117",
180403,1100,"13,0325",
180403,1200,"12,92",
180403,1300,"12,2392",
180403,1400,"12,4467",
180403,1500,"12,6425",
180403,1600,"11,6225",
180403,1700,"11,3058",
180403,1800,"10,1083",
180403,1900,"9,79253",
180403,2000,"9,48337",
180403,2100,"9,09586",
180403,2200,"9,15671",
180403,2300,"9,0042",
180404,0,"8,47786",
180404,100,"8,13945",
180404,200,"7,83785",
180404,300,"7,76968",
180404,400,"7,77744",
180404,500,"7,89919",
180404,600,"7,61376",
180404,700,"8,37611",
180404,800,"8,01346",
180404,900,"7,48493",
180404,1000,"5,88543",
180404,1100,"5,63801",
180404,1200,,
180404,1300,"2,411",
180404,1400,"2,40775",
180404,1500,"3,20458",
180404,1600,"3,91283",
180404,1700,"3,40751",
180404,1800,"2,74942",
180404,1900,"1,61392",
180404,2000,"1,56458",
180404,2100,"1,36942",
180404,2200,"1,74792",
180404,2300,"1,60358",
180405,0,"1,98125",
180405,100,"1,45642",
180405,200,"1,611",
180405,300,"2,09368",
180405,400,"2,11426",
180405,500,"2,17609",
180405,600,"2,34426",
180405,700,"3,01026",
180405,800,"4,3686",
180405,900,"5,94176",
180405,1000,"6,9171",
180405,1100,"7,05627",
180405,1200,"7,96219",
180405,1300,"8,70836",
180405,1400,"9,24336",
180405,1500,"8,84669",
180405,1600,"7,87402",
180405,1700,"6,85177",
180405,1800,"5,9846",
180405,1900,"5,81152",
180405,2000,"5,2141",
180405,2100,"4,99809",
180405,2200,"4,59126",
180405,2300,"4,57677",
180406,0,"4,17159",
180406,100,"4,34818",
180406,200,"3,78134",
180406,300,"3,68993",
180406,400,"3,89701",
180406,500,"3,76776",
180406,600,"3,66768",
180406,700,"3,73426",
180406,800,"4,04585",
180406,900,"4,81477",
180406,1000,"6,03468",
180406,1100,"7,51926",
180406,1200,"8,11453",
180406,1300,"9,91588",
180406,1400,"9,9492",
180406,1500,"9,24753",
180406,1600,"8,76003",
180406,1700,"7,88793",
180406,1800,"6,98202",
180406,1900,"6,66852",
180406,2000,"6,19135",
180406,2100,"5,70618",
180406,2200,"5,26376",
180406,2300,"5,38202",
180407,0,"5,67893",
180407,100,"5,2261",
180407,200,"4,62334",
180407,300,"3,78909",
180407,400,"3,30434",
180407,500,"3,25793",
180407,600,"3,60434",
180407,700,"3,00801",
180407,800,"4,03027",
180407,900,"6,87843",
180407,1000,"8,05237",
180407,1100,"7,50844",
180407,1200,"6,41327",
180407,1300,"5,88535",
180407,1400,"5,40801",
180407,1500,"5,49235",
180407,1600,"6,55718",
180407,1700,"5,8121",
180407,1800,"5,40134",
180407,1900,"4,65302",
180407,2000,"4,45444",
180407,2100,"4,11443",
180407,2200,"3,93193",
180407,2300,"3,45384",
180408,0,"3,23418",
180408,100,"2,88576",
180408,200,"3,10626",
180408,300,"2,89418",
180408,400,"2,52126",
180408,500,"1,42792",
180408,600,"1,268",
180408,700,"0,174251",
180408,800,"2,28884",
180408,900,"4,29944",
180408,1000,"5,64277",
180408,1100,"7,61643",
180408,1200,"9,40671",
180408,1300,"10,8233",
180408,1400,"11,9558",
180408,1500,"12,6408",
180408,1600,"12,1892",
180408,1700,"10,9242",
180408,1800,"8,66345",
180408,1900,"7,5776",
180408,2000,"6,25484",
180408,2100,"5,79801",
180408,2200,"5,46134",
180408,2300,"5,07777",
180409,0,"3,84318",
180409,100,"2,28051",
180409,200,"1,36975",
180409,300,"2,11218",
180409,400,"2,28693",
180409,500,"3,20801",
180409,600,"4,7906",
180409,700,"6,27859",
180409,800,"6,4836",
180409,900,"7,16068",
180409,1000,"7,3651",
180409,1100,"8,89336",
180409,1200,"9,62753",
180409,1300,"9,2117",
180409,1400,"9,3392",
180409,1500,"8,59503",
180409,1600,"8,39171",
180409,1700,"8,52586",
180409,1800,"8,6642",
180409,1900,"8,85503",
180409,2000,"8,63753",
180409,2100,"8,63503",
180409,2200,"8,52837",
180409,2300,"7,89227",
180410,0,"8,24187",
180410,100,"7,02634",
180410,200,"6,38609",
180410,300,"5,83102",
180410,400,"5,15269",
180410,500,"4,97993",
180410,600,"4,54452",
180410,700,"4,12694",
180410,800,"4,36044",
180410,900,"4,97002",
180410,1000,"5,50459",
180410,1100,"5,92243",
180410,1200,"6,64844",
180410,1300,"6,61259",
180410,1400,"6,07559",
180410,1500,"5,39068",
180410,1600,"6,14336",
180410,1700,"5,65685",
180410,1800,"4,38958",
180410,1900,"3,93291",
180410,2000,"3,71415",
180410,2100,"3,7639",
180410,2200,"2,88049",
180410,2300,"3,31414",
180411,0,"3,42481",
180411,100,"3,44272",
180411,200,"2,89472",
180411,300,"2,1833",
180411,400,"2,06221",
180411,500,"1,95094",
180411,600,"1,93727",
180411,700,"2,73261",
180411,800,"3,56211",
180411,900,"5,42612",
180411,1000,"5,65568",
180411,1100,"6,11975",
180411,1200,"6,12066",
180411,1300,"6,94171",
180411,1400,"7,01917",
180411,1500,"7,33472",
180411,1600,"6,50179",
180411,1700,"4,91302",
180411,1800,"4,47802",
180411,1900,"4,04926",
180411,2000,"4,21533",
180411,2100,"4,31733",
180411,2200,"4,14715",
180411,2300,"4,41989",
180412,0,"4,28305",
180412,100,"4,53113",
180412,200,"4,70529",
180412,300,"4,3277",
180412,400,"4,68794",
180412,500,"4,92001",
180412,600,"4,59701",
180412,700,"4,27767",
180412,800,"5,51648",
180412,900,"6,57936",
180412,1000,"7,77631",
180412,1100,"8,24745",
180412,1200,"8,84857",
180412,1300,"9,33856",
180412,1400,"9,24854",
180412,1500,"9,37102",
180412,1600,"8,83183",
180412,1700,"7,91425",
180412,1800,"6,17982",
180412,1900,"5,21689",
180412,2000,"5,10655",
180412,2100,"4,91038",
180412,2200,"3,05335",
180412,2300,"1,75818",
180413,0,"1,00376",
180413,100,"0,977585",
180413,200,"0,75225",
180413,300,"0,3795",
180413,400,"-0,320764",
180413,500,"-1,00763",
180413,600,"-1,1903",
180413,700,"-1,3408",
180413,800,"0,271429",
180413,900,"1,96463",
180413,1000,"4,35522",
180413,1100,"5,82321",
180413,1200,"7,99004",
180413,1300,"8,72273",
180413,1400,"9,46683",
180413,1500,"9,65762",
180413,1600,"9,11845",
180413,1700,"8,55342",
180413,1800,"8,054",
180413,1900,"7,49303",
180413,2000,"7,13802",
180413,2100,"7,10668",
180413,2200,"7,56993",
180413,2300,"7,41883",
180414,0,"7,28607",
180414,100,"7,47089",
180414,200,"7,4608",
180414,300,"7,17471",
180414,400,"7,2312",
180414,500,"6,79729",
180414,600,"5,66477",
180414,700,"5,44218",
180414,800,"6,33217",
180414,900,"8,70984",
180414,1000,"11,5709",
180414,1100,"13,2151",
180414,1200,"14,7368",
180414,1300,"15,8643",
180414,1400,"15,5409",
180414,1500,"16,1968",
180414,1600,"16,1526",
180414,1700,"14,8408",
180414,1800,"12,9433",
180414,1900,"12,0267",
180414,2000,"11,9962",
180414,2100,"11,2554",
180414,2200,"11,0412",
180414,2300,"11,0187",
180415,0,"10,8996",
180415,100,"11,2895",
180415,200,"12,2686",
180415,300,"12,5378",
180415,400,"12,4745",
180415,500,"12,782",
180415,600,"12,677",
180415,700,"13,3144",
180415,800,"14,2002",
180415,900,"15,7527",
180415,1000,"15,2976",
180415,1100,"16,7643",
180415,1200,"16,6834",
180415,1300,"16,6059",
180415,1400,"16,1008",
180415,1500,"15,7167",
180415,1600,"15,2387",
180415,1700,"14,7371",
180415,1800,"14,3871",
180415,1900,"14,3529",
180415,2000,"13,8171",
180415,2100,"13,3078",
180415,2200,"13,0303",
180415,2300,"12,7245",
180416,0,"12,3753",
180416,100,"12,417",
180416,200,"13,1445",
180416,300,"14,287",
180416,400,"15,7094",
180416,500,"13,861",
180416,600,"11,3769",
180416,700,"9,77766",
180416,800,"8,31813",
180416,900,"8,20744",
180416,1000,"9,71085",
180416,1100,"11,7",
180416,1200,"10,6653",
180416,1300,"11,7045",
180416,1400,"9,07896",
180416,1500,"9,35861",
180416,1600,"8,01292",
180416,1700,"6,35287",
180416,1800,"5,28328",
180416,1900,"5,38443",
180416,2000,"5,22567",
180416,2100,"5,24966",
180416,2200,"4,62174",
180416,2300,"4,89856",
180417,0,"4,88322",
180417,100,"4,93462",
180417,200,"5,39704",
180417,300,"5,64253",
180417,400,"5,67585",
180417,500,"5,83701",
180417,600,"5,64801",
180417,700,"5,74525",
180417,800,"6,49954",
180417,900,"7,41278",
180417,1000,"8,3817",
180417,1100,"8,71123",
180417,1200,"9,39787",
180417,1300,"11,0804",
180417,1400,"11,4595",
180417,1500,"11,102",
180417,1600,"10,4136",
180417,1700,"10,1235",
180417,1800,"9,62436",
180417,1900,"9,78683",
180417,2000,"10,391",
180417,2100,"10,4068",
180417,2200,"10,3476",
180417,2300,"9,73006",
180418,0,"10,2184",
180418,100,"10,3258",
180418,200,"10,2083",
180418,300,"10,4742",
180418,400,"10,2638",
180418,500,"9,73294",
180418,600,"9,4446",
180418,700,"9,95956",
180418,800,"10,5878",
180418,900,"10,412",
180418,1000,"10,8745",
180418,1100,"12,5519",
180418,1200,"13,5085",
180418,1300,"14,0035",
180418,1400,"14,0852",
180418,1500,"14,9976",
180418,1600,"14,7218",
180418,1700,"14,1768",
180418,1800,"13,6851",
180418,1900,"13,6951",
180418,2000,"13,2251",
180418,2100,"12,9767",
180418,2200,"12,9925",
180418,2300,"12,3475",
180419,0,"13,7633",
180419,100,"14,08",
180419,200,"14,449",
180419,300,"14,7957",
180419,400,"15,1432",
180419,500,"14,5315",
180419,600,"13,8915",
180419,700,"13,8324",
180419,800,"12,0831",
180419,900,"11,8539",
180419,1000,"11,6105",
180419,1100,"12,8654",
180419,1200,"11,9046",
180419,1300,"11,8778",
180419,1400,"12,2785",
180419,1500,"12,1844",
180419,1600,"12,1069",
180419,1700,"12,0118",
180419,1800,"11,8917",
180419,1900,"11,3233",
180419,2000,"10,9855",
180419,2100,"11,2238",
180419,2200,"10,0813",
180419,2300,"9,29463",
180420,0,"8,32552",
180420,100,"7,51672",
180420,200,"7,10596",
180420,300,"6,63237",
180420,400,"6,67877",
180420,500,"6,42218",
180420,600,"6,64635",
180420,700,"9,06032",
180420,800,"8,92108",
180420,900,"9,29433",
180420,1000,"8,4211",
180420,1100,"7,71202",
180420,1200,"8,01529",
180420,1300,"8,5667",
180420,1400,"9,31918",
180420,1500,"8,78375",
180420,1600,"7,76112",
180420,1700,"7,10812",
180420,1800,"6,76944",
180420,1900,"6,78268",
180420,2000,"6,97784",
180420,2100,"7,49409",
180420,2200,"6,95674",
180420,2300,"7,23708",
180421,0,"6,92873",
180421,100,"6,53271",
180421,200,"6,6553",
180421,300,"6,39037",
180421,400,"6,08669",
180421,500,"6,38411",
180421,600,"6,7081",
180421,700,"6,86509",
180421,800,"7,815",
180421,900,"9,97932",
180421,1000,"12,4558",
180421,1100,"13,9225",
180421,1200,"14,1103",
180421,1300,"14,0961",
180421,1400,"13,7245",
180421,1500,"11,8577",
180421,1600,"11,3369",
180421,1700,"9,20189",
180421,1800,"8,12036",
180421,1900,"7,30834",
180421,2000,"6,36325",
180421,2100,"5,435",
180421,2200,"5,24282",
180421,2300,"4,85398",
180422,0,"4,62763",
180422,100,"4,2028",
180422,200,"3,12535",
180422,300,"2,58834",
180422,400,"3,29068",
180422,500,"3,13643",
180422,600,"3,0335",
180422,700,"2,93",
180422,800,"4,47652",
180422,900,"5,62592",
180422,1000,"6,35722",
180422,1100,"6,99921",
180422,1200,"6,29879",
180422,1300,"6,07429",
180422,1400,"6,57844",
180422,1500,"6,43476",
180422,1600,"6,17208",
180422,1700,"5,23975",
180422,1800,"5,07349",
180422,1900,"4,68914",
180422,2000,"4,67706",
180422,2100,"4,63972",
180422,2200,"4,40437",
180422,2300,"4,77911",
180423,0,"4,63435",
180423,100,"4,75002",
180423,200,"4,95376",
180423,300,"4,97708",
180423,400,"5,38175",
180423,500,"5,21509",
180423,600,"5,01859",
180423,700,"5,27074",
180423,800,"5,9369",
180423,900,"6,9219",
180423,1000,"8,21696",
180423,1100,"8,96519",
180423,1200,"9,97519",
180423,1300,"10,3419",
180423,1400,"10,0502",
180423,1500,"9,4243",
180423,1600,"8,76595",
180423,1700,"8,15903",
180423,1800,"7,41554",
180423,1900,"7,18762",
180423,2000,"6,60553",
180423,2100,"6,20652",
180423,2200,"6,03018",
180423,2300,"5,65225",
180424,0,"5,90161",
180424,100,"6,21643",
180424,200,"5,96351",
180424,300,"5,73542",
180424,400,"5,41841",
180424,500,"5,37773",
180424,600,"5,43098",
180424,700,"5,24814",
180424,800,"7,2098",
180424,900,"8,48767",
180424,1000,"9,06097",
180424,1100,"10,4326",
180424,1200,"11,0084",
180424,1300,"11,1051",
180424,1400,"10,9484",
180424,1500,"11,4651",
180424,1600,"10,7251",
180424,1700,"9,47169",
180424,1800,"8,38785",
180424,1900,"7,65392",
180424,2000,"7,28988",
180424,2100,"6,8757",
180424,2200,"6,88377",
180424,2300,"6,51402",
180425,0,"6,31293",
180425,100,"5,08367",
180425,200,"3,93425",
180425,300,"3,25525",
180425,400,"2,37474",
180425,500,"2,17765",
180425,600,"2,20557",
180425,700,"2,97698",
180425,800,"3,29523",
180425,900,,
180425,1000,"4,73496",
180425,1100,"4,95471",
180425,1200,"4,77095",
180425,1300,"4,87511",
180425,1400,"5,02019",
180425,1500,"4,97167",
180425,1600,"4,88563",
180425,1700,"4,76869",
180425,1800,"4,65244",
180425,1900,"4,64317",
180425,2000,"4,56067",
180425,2100,"4,57658",
180425,2200,"4,68282",
180425,2300,"5,4694",
180426,0,"6,56171",
180426,100,"7,11555",
180426,200,"7,61579",
180426,300,"7,20828",
180426,400,"6,81311",
180426,500,"6,4676",
180426,600,"6,38784",
180426,700,"6,36566",
180426,800,"6,25058",
180426,900,"8,21864",
180426,1000,"9,49338",
180426,1100,"9,44501",
180426,1200,"9,81862",
180426,1300,"11,1636",
180426,1400,"10,902",
180426,1500,"10,4303",
180426,1600,"8,97023",
180426,1700,"7,56544",
180426,1800,"6,8811",
180426,1900,"6,57059",
180426,2000,"5,45534",
180426,2100,"4,9044",
180426,2200,"4,53124",
180426,2300,"4,89831",
180427,0,"4,49731",
180427,100,"4,28497",
180427,200,"4,09521",
180427,300,"3,84959",
180427,400,"3,82951",
180427,500,"3,75984",
180427,600,"3,90908",
180427,700,"3,97408",
180427,800,"4,52872",
180427,900,"4,95879",
180427,1000,"5,39283",
180427,1100,"7,79308",
180427,1200,"7,13138",
180427,1300,"6,79179",
180427,1400,"7,6916",
180427,1500,"7,11551",
180427,1600,"6,42208",
180427,1700,"6,24383",
180427,1800,"5,89865",
180427,1900,"5,92531",
180427,2000,"5,67014",
180427,2100,"5,14037",
180427,2200,"5,18221",
180427,2300,"5,13061",
180428,0,"5,04435",
180428,100,"4,7876",
180428,200,"4,811",
180428,300,"4,53358",
180428,400,"4,51735",
180428,500,"4,23392",
180428,600,"3,71058",
180428,700,"3,57466",
180428,800,"3,79224",
180428,900,"5,3353",
180428,1000,"6,63843",
180428,1100,"7,20284",
180428,1200,"7,56658",
180428,1300,"8,10991",
180428,1400,"8,01164",
180428,1500,"7,74489",
180428,1600,"7,19963",
180428,1700,"5,57755",
180428,1800,"4,39246",
180428,1900,"3,74076",
180428,2000,"3,16476",
180428,2100,"2,80818",
180428,2200,"2,55183",
180428,2300,"2,35125",
180429,0,"2,19809",
180429,100,"1,84646",
